#   date / x  / uncertainty  / y  / uncertainty (mas)   
     1911.10  -224.700    24.170     -257.286    21.305 
     1911.15  -335.860    21.547     -182.205    19.739 
     1911.20  -267.000    34.500      -50.900    36.500 
     1911.25  -370.633    24.922       21.540    22.191 
     1911.30  -353.109    24.050       47.330    19.022 
     1911.35  -332.727    14.668      126.340    14.928 
     1911.40  -234.107    32.662      168.826    20.525 
     1911.45  -272.718    28.763      310.644    20.913 
     1911.50  -193.283    22.444      331.807    23.636 
     1911.55  -136.796    26.687      347.029    20.769 
     1911.60   -56.770    20.828      304.448    16.125 
     1911.65    60.600    22.900      363.500    27.100 
     1911.70   112.694    32.188      325.844    23.151 
     1911.75   129.599    19.997      242.729    21.387 
     1911.80   130.866    21.743      155.825    20.309 
     1911.85   158.551    20.434       88.616    25.134 
     1911.90   145.314    28.595      -44.498    21.946 
     1911.95    95.603    25.949      -41.933    34.319 
     1912.00    83.131    28.082      -41.367    45.117 
     1912.05   -38.956    35.506      -97.988    24.047 
     1912.10    78.300    36.400     -165.300    22.900 
     1912.15   -88.995    31.251     -223.549    23.255 
     1912.20  -127.587    22.657     -102.840    33.381 
     1912.25  -227.272    23.288     -194.080    22.502 
     1912.30  -209.405    20.707     -109.730    20.075 
     1912.35  -237.021    16.480      -41.122    19.962 
     1912.40  -262.082    18.289       -6.966    17.816 
     1912.45  -225.320    35.063       56.285    28.655 
     1912.50  -263.907    21.742       44.713    19.951 
     1912.55  -196.951    23.121      144.625    21.044 
     1912.60  -198.267    21.321      185.500    18.223 
     1912.65  -219.124    27.649      151.146    23.604 
     1912.70  -175.982    21.677      183.356    18.936 
     1912.75  -160.280    19.553      162.811    16.252 
     1912.80  -103.200    21.500      187.700    21.600 
     1912.85   -78.852    22.537      172.599    21.871 
     1912.90   -76.719    31.453      222.193    24.394 
     1912.95   -18.200    33.800      178.000    21.300 
     1913.00   -88.918    36.157       98.053    38.779 
     1913.05   -43.449    24.134      115.101    31.313 
     1913.10    -1.323    29.225      124.168    25.147 
     1913.15   -21.744    22.356       57.252    22.649 
     1913.20    11.122    19.340       15.761    20.873 
     1913.25   -10.477    16.419      -71.666    19.034 
     1913.30    32.491    25.253        3.044    16.851 
     1913.35    48.101    19.458      -50.706    23.830 
     1913.40    32.669    22.624      -39.496    22.980 
     1913.45     8.311    23.950      -68.348    19.240 
     1913.50     0.027    31.816      -47.918    22.600 
     1913.55   -76.685    26.892      -83.122    18.481 
     1913.60  -108.057    17.340      -85.386    17.913 
     1913.65  -100.400    27.900      -40.800    19.000 
     1913.70  -162.152    19.790      -81.823    24.953 
     1913.75  -223.157    19.148      -30.051    15.589 
     1913.80  -224.000    20.000       -2.700    28.700 
     1913.85  -226.344    23.162       78.679    23.742 
     1913.90  -200.560    22.160      102.525    20.236 
     1913.95  -313.300    39.300       74.600    21.000 
     1914.00  -203.986    42.377      155.067    52.640 
     1914.05  -260.937    67.620      252.070    62.023 
     1914.10  -152.037    32.358      221.001    33.547 
     1914.15   -93.945    23.823      191.653    20.597 
     1914.20   -63.798    22.074      184.214    17.949 
     1914.25   -13.635    21.036      132.013    36.281 
     1914.30    45.383    17.243      170.364    18.313 
     1914.35    34.013    21.428      110.450    25.557 
     1914.40    73.793    15.420       89.719    13.907 
     1914.45   106.389    29.431       69.624    18.977 
     1914.50   104.207    17.302        3.118    15.383 
     1914.55    85.502    13.219      -25.467    11.498 
     1914.60    49.258    14.447       -8.534    18.946 
     1914.65   -13.923    21.070      -60.487    20.484 
     1914.70   -46.141    17.808     -151.237    14.883 
     1914.75   -94.789    22.287     -177.467    16.968 
     1914.80  -140.169    32.081     -214.589    17.725 
     1914.85  -220.007    22.213     -164.939    20.100 
     1914.90  -271.487    19.822      -80.598    28.419 
     1914.95  -197.162    54.534       -3.731    40.356 
     1915.00  -365.371    33.632       18.627    24.793 
     1915.05  -311.390    34.237       18.527    36.937 
     1915.10  -363.577    28.404      127.944    46.152 
     1915.15  -230.546    34.338       91.634    39.141 
